,Date,Title
3218,2021-11-11 ,이런주식은 매일보는거 아니다
3219,2021-11-12 ,50만원대로 다시올라와줘
3220,2021-11-12 ,기차 출발합니다
3221,2021-11-12 ,사야겠다는 생각은 들었지만
3222,2021-11-12 ,모든 원자재 2배3 배씩 오르는데
3223,2021-11-12 ,60만원
3224,2021-11-12 ,형님들 오늘 뉴스뜬거 뭐에요
3225,2021-11-13 ,폭발사고 발생
3227,2021-11-13 ,연기금도 단타
3228,2021-11-13 ,동박 아연정력제 곧 약발 끝남
3229,2021-11-13 ,카더라지 생산은 모하고 있다잖아 버블이지
3230,2021-11-13 ,영업이익 1조원 클럽 눈앞오늘자 기사
3233,2021-11-14 ,영풍 장씨가 손가락한번 튕기면
3234,2021-11-14 ,70만 고지를 향한 진격의 시작이네
3235,2021-11-14 ,기존에없던 주식투자 세금22 생긴다
3236,2021-11-15 ,참내
3237,2021-11-15 ,막판에 파란작대기 ㄷㄷㄷ
3238,2021-11-15 ,언제 들어가면되나요
3240,2021-11-15 ,순조로운 진군이네
3241,2021-11-16 ,금값이 왜이래요
3242,2021-11-16 ,40만원대 사고싶다
3243,2021-11-16 ,고려아연 단기 60만원
3244,2021-11-16 ,뭐 이런
3245,2021-11-16 ,509팔고갑니다
3246,2021-11-16 ,하도 질리게 하니
3247,2021-11-16 ,아연아 잘지내니
3248,2021-11-16 ,아연 가격이  상승세로 돌아서야
3249,2021-11-16 ,거래량 실종
3250,2021-11-16 ,일격필살의 각오로
3251,2021-11-17 ,기존에 없던 주식 세금22 생긴다
3252,2021-11-17 ,498 다시 들어왔어요
3253,2021-11-17 ,고배당
3254,2021-11-17 ,휴 200주 채웠네요
3255,2021-11-17 ,배당먹으러왓다
3256,2021-11-17 ,지수연동주식인가 
3257,2021-11-17 ,개관을제거해야
3258,2021-11-17 ,매동이 암울하네요
3259,2021-11-17 ,기업실적은 좋은데
3260,2021-11-17 ,내주식 고려장 시켰네
3261,2021-11-17 ,바닥을 다지고 있는 것이니
3262,2021-11-17 ,단타 수익 냈을때 그냥 빠질걸
3263,2021-11-18 ,이재명이 교체되어 아웃되면
3264,2021-11-18 ,어제 괜히 물탔어 
3265,2021-11-18 ,대통령 후보 마누라가 주가조작
3266,2021-11-18 ,아쉽다 고려아연
3267,2021-11-18 ,분기보고서 실수 발견함
3268,2021-11-18 , 종토방 특징
3270,2021-11-18 ,잘 한다
3271,2021-11-18 ,실적도 나쁘지 않고 금 은 생산비중이 높아 안전자산 효과를 볼 수 있다고 생각
3272,2021-11-18 ,인내력 바닥
3273,2021-11-18 ,바닥이 잘 다져지고 있으니
3274,2021-11-19 ,세력이 없구나
3275,2021-11-19 ,삭제된 게시물의 답글단기650000
3276,2021-11-19 ,단기 600000
3277,2021-11-19 ,고려아연 52에 익절하고
3278,2021-11-19 ,모건이는
3279,2021-11-19 ,진짜 연기금
3280,2021-11-19 , 춥다 
3281,2021-11-19 ,주식 분할은 언제 
3282,2021-11-19 ,기관 매입하는척
3283,2021-11-19 ,다음 주는
3284,2021-11-20 ,이재명이면 공매도해결
3285,2021-11-20 ,동박사업
3286,2021-11-21 ,이거 어직 못갑니다
3287,2021-11-21 ,밀리지 않으면 가는 것이니
3288,2021-11-21 ,중국이 석탄졸라게 때는거보니
3290,2021-11-22 ,지수에 역행하는 주식은 역시 버려야하는거구나
3291,2021-11-22 , 간다 폭망하길 빈다
3293,2021-11-22 ,486손절합니다
3294,2021-11-22 ,최소 51에 팔걸
3295,2021-11-22 ,아연아 정말 골고루 한다
3296,2021-11-22 ,우리 아연이 
3297,2021-11-22 ,최대 영업이익 회사의 주가가 이모양이라니
3298,2021-11-22 ,42만45만 1차분할매수 라인
3299,2021-11-22 ,ㅅㅂ 개관새끼들
3300,2021-11-22 ,아연가격 2프로올랐는데 음봉이노
3301,2021-11-22 ,바닥은 탄탄하니
3302,2021-11-22 ,아연선물 보니까 3프로 상승중
3304,2021-11-23 ,이젠올라도 안믿음
3305,2021-11-23 ,올라도
3306,2021-11-23 ,느그들
3307,2021-11-23 ,나는 제왕이라서
3308,2021-11-23 ,오르면 뭐하냐
3309,2021-11-23 ,10퍼 정도는
3310,2021-11-23 ,이놈이랑
3311,2021-11-23 ,단타 전문사 들어왔다
3312,2021-11-23 ,어제 처음으로 담은 신입입니다 잘부탁드립니다
3313,2021-11-23 ,조정구간일때 10씩담아라
3314,2021-11-23 ,기차가 출발하려고 하니
3316,2021-11-24 ,아연아 또왔다
3317,2021-11-24 ,그만 빠져
3318,2021-11-24 ,배당수익 3 진입
3319,2021-11-24 ,ㅋㅋㅋ그럼그렇지
3320,2021-11-24 ,삭제된 게시물의 답글52만원 위로
3321,2021-11-24 ,으아아 대곰탕이다
3322,2021-11-24 ,ㅅㅁ
3323,2021-11-24 ,세무조사 이유가 뭔지 아시는분
3324,2021-11-24 ,아연 선물 상승
3325,2021-11-24 ,칙칙폭폭
3326,2021-11-25 ,환경부 영풍석포제련소에 과징금 281억 부과
3327,2021-11-25 ,연내
3328,2021-11-25 ,에코프로비엠이 만드는 양극제와 고려아연이 만드는 황산니켈은 무슨차이가 있나요
3329,2021-11-25 ,중국에 알미늄공장 폭발했다던데
3330,2021-11-25 ,지금 즈음에는 가장 안전한 주식
3331,2021-11-25 ,다음주 폭등한드아
3332,2021-11-25 ,주가는 냅두고
3333,2021-11-25 ,은하철도 499
3334,2021-11-26 ,제발
3335,2021-11-26 ,마지막 탈출기회로 보이네요 적당히 손절 후 갑니당 성투하세요
3337,2021-11-26 ,자란다 자란다 우리아연이 자란다
3338,2021-11-26 ,주 당 20만원 이상은
3339,2021-11-26 ,80만원 위로
3340,2021-11-26 ,상승 모맨텀 시작
3341,2021-11-26 ,오늘은 일단
3342,2021-11-26 ,이열ㅋㅋㅋㅋㅋㅋ
3343,2021-11-26 ,배당신사업실적저평가
3344,2021-11-26 ,주구장창
3345,2021-11-26 ,200일 때려박다니
3346,2021-11-26 ,오늘 10 상승 
3347,2021-11-26 ,목표가 62만원
3348,2021-11-26 ,최근
3349,2021-11-26 ,오늘부터 시작이여
3350,2021-11-26 ,속보 고려아연 신규 소식에 상승세 고려아연 주가 481 상승중
3351,2021-11-26 ,60만 가즈아
3352,2021-11-26 ,어제 한소리 했더니
3353,2021-11-26 ,마지막까지 힘내서
3354,2021-11-26 ,잘 가다가
3355,2021-11-26 ,액면분할 안함
3356,2021-11-26 ,시간외로
3357,2021-11-26 ,단타맛집
3358,2021-11-26 ,미수 104주 성공
3359,2021-11-28 ,희망은
3360,2021-11-28 ,오미크론 증상가벼워
3361,2021-11-28 ,금 시세가 오르면
3362,2021-11-28 ,투자
3363,2021-11-28 ,기관이 순매수로 전략을 바꾼 것 같네
3364,2021-11-28 ,고려아연이 오른 이유
3365,2021-11-29 ,세무조사한단  글  보고
3366,2021-11-29 ,대세는 진단주와소재주
3367,2021-11-29 ,아이
3368,2021-11-29 ,증권사 추천종목 선정됐네
3369,2021-11-29 ,배당이나 두둑히
3372,2021-11-30 ,아직도 이러고 노냐
3373,2021-11-29 ,대고구려제국의 진격은 영원하여라
3374,2021-11-30 ,액면분할 강력건의
3375,2021-11-30 ,고려아연사장님
3376,2021-11-30 ,오늘 입성했습니다
3377,2021-11-30 ,아연아 안녕
3378,2021-11-30 ,얼마전 52만원일때가 생각나서 못팔겠다
3379,2021-11-30 ,너들 봉게로 가심이 짠허다 짠혀
3380,2021-11-30 ,곤두박질
3381,2021-11-30 ,국민연금 고려아연 3만2681주 순매도
3382,2021-11-30 ,견고하다 고구려 성이여
3383,2021-12-01 ,ㅈ박았네 시부래
3384,2021-12-01 ,몇일전 어느 애널이ㅋㅋ
3385,2021-12-01 ,아연도강판은
3386,2021-12-01 ,고려아연은 안전자산 아닌가요
3387,2021-12-01 ,씨발
3388,2021-12-01 ,외국인들 몇일간 공매도 전나 쳐놔서
3390,2021-12-01 ,쓰레기
3391,2021-12-01 ,개잡주 
3392,2021-12-01 ,아 고려암연
3393,2021-12-01 ,ㅈㄱㄷ
3396,2021-12-01 ,양놈들아
3399,2021-12-01 ,2차전지 양극재의 전구체   고려아연
3400,2021-12-01 ,중원을 제패하는 대고구려제국
3401,2021-12-02 ,오늘도 누른다
3402,2021-12-02 ,시장에서 관심이 없음
3403,2021-12-02 ,3중 바닥 아닌가요
3406,2021-12-02 ,이놈 이거  이거
3408,2021-12-02 ,죽겆다
3409,2021-12-02 ,ㅅㅂ고만
3410,2021-12-02 ,살리도
3411,2021-12-02 ,기관님
3413,2021-12-02 ,살려주소
3414,2021-12-02 ,고맙소
3415,2021-12-02 ,오미크론 변이로 코발트 가격 급등
3416,2021-12-02 ,쓰레기 주식
3417,2021-12-02 ,살 살 살
3418,2021-12-02 ,언놈이
3419,2021-12-02 ,갈 때가 된 것 같으니
3420,2021-12-03 ,관리하네
3421,2021-12-03 ,살려주세요
3422,2021-12-03 ,효첨의 똥이나 빨아먹어라
3425,2021-12-03 ,소외
3427,2021-12-03 ,왜 고려아연만
3428,2021-12-03 ,고려 
3429,2021-12-03 ,왕건
3430,2021-12-03 ,그립네요 62만원
3432,2021-12-03 ,형님 기관 외국인 형님
3433,2021-12-03 ,삼일 상승장에
3436,2021-12-03 ,ㅈ
3437,2021-12-03 ,복도 없다
3438,2021-12-03 ,곧 날라갑니다
3441,2021-12-03 ,상승 하락 조정 이제 횡보구간왔네
3442,2021-12-03 ,오늘 팔라듐 기타금속들
3443,2021-12-08 ,조만간 상승
3445,2021-12-05 ,와 중국 디폴트
3446,2021-12-05 ,속보  오미크론 코로나가 아닌 감기 염기서열 확정 
3448,2021-12-06 ,고려아연 좋은종목임은 맞음
3449,2021-12-06 ,배당이나 받자
3450,2021-12-06 ,11월 금 선물 거래량이
3451,2021-12-06 ,50만 본전 
3452,2021-12-06 ,동아줄
3453,2021-12-06 ,슬슬
3454,2021-12-06 ,하한가갑니까
3455,2021-12-06 ,고려좆연
3456,2021-12-06 ,진군 진군이네
3457,2021-12-07 ,외국계 창구 쏟아지네
3458,2021-12-07 ,리포트 하향 
3460,2021-12-07 ,씨발 고려좆연
3461,2021-12-07 ,배당보고 매입
3462,2021-12-07 ,여기 사람있나요
3463,2021-12-07 ,50 아래는
3464,2021-12-07 ,맥 창구 언제까지 나오노
3466,2021-12-08 ,돈이 급해 매도
3467,2021-12-08 ,동전주 고아
3468,2021-12-08 ,연말 배당금이 나으려나
3470,2021-12-08 ,우리 좆연이 이제 갈거야
3471,2021-12-08 ,삭제된 게시물의 답글창구 하나에서 천주로 틀어막으니 반등도 제대로 못하고 
3472,2021-12-08 ,고려좆연이 오늘도 질질 흐르죠잉
3473,2021-12-08 ,전투 준비에 만전을 기하도록 하시게
3474,2021-12-09 ,아연 값이 올라가는군
3476,2021-12-09 ,지긋지긋한
3477,2021-12-09 ,진짜 익절은 기대도 안하는데 
3478,2021-12-09 ,이거 원래 재미는놈
3479,2021-12-09 ,내일은 또 어떤 외국인창구가 팔아제낄까
3480,2021-12-09 ,전해망간이랑 관련있는 주인가여
3481,2021-12-09 ,대장주의 앞길을 막지들 마시게
3482,2021-12-10 ,오늘은 어느 외인기관이 던지나
3483,2021-12-10 ,몇 달을
3484,2021-12-10 ,내 포트 중 유일한 상승 종목
3485,2021-12-10 ,갑자기 프로그램매수 들어오네요
3486,2021-12-11 ,금요일
3487,2021-12-12 ,부지런히 부지런히 씨를 뿌려 두시게
3488,2021-12-13 ,글렀네요
3489,2021-12-13 ,오늘은 어떤 외인이 파나
3490,2021-12-13 ,날아가기 전에
3491,2021-12-14 ,좋은징조
3492,2021-12-14 ,모건 매수전환 했음
3493,2021-12-14 ,아 개미 씨네
3494,2021-12-14 ,고배당 
3495,2021-12-14 ,이거 엘화랑
3496,2021-12-14 ,개미들
3497,2021-12-14 ,허매도 물량
3499,2021-12-15 ,510층
3500,2021-12-15 ,누리호
3501,2021-12-15 ,512층
3502,2021-12-15 ,긴급 폭락합니다 헝다 파산합니다  피하세요 기사났네요   76
3503,2021-12-15 ,단단한 방어와 강단있는 공격
3504,2021-12-16 ,프매가
3505,2021-12-16 ,금값 올르자나
3506,2021-12-16 ,와배당 3 말고는 먹을게 없네
3507,2021-12-16 ,착착 전투 진용이 갖춰지고 있으니
3508,2021-12-17 ,아연엄청오르네
3509,2021-12-17 ,프매
3510,2021-12-17 ,오늘 장대 양봉 갑시다
3511,2021-12-17 ,오늘종가는
3512,2021-12-17 ,본격적인 랠리가 시작된다
3513,2021-12-17 ,배당이 15000입니까
3514,2021-12-17 ,프매 움직임
3515,2021-12-17 ,헐 아직 26개 밖에 못담았는데
3516,2021-12-17 ,53만원
3517,2021-12-17 ,무슨 이유로 가는 건진 몰라도
3518,2021-12-17 ,50아래
3519,2021-12-17 ,프매가 팔아치운 거
3521,2021-12-17 ,프매와 외국계회원의
3522,2021-12-17 ,이노텍을 보고서
3523,2021-12-17 ,2차전지 새로운 주도종목으로 자격이 충분하다
3525,2021-12-20 ,이기는법
3526,2021-12-20 ,모건 
3527,2021-12-20 ,이제 그만
3528,2021-12-20 ,배당금 받자요 
3529,2021-12-20 ,우어어
3530,2021-12-20 ,공매비중 장난없네
3531,2021-12-21 ,코스피 2700폭락 가능성 하지만 절대 손절치면 안되는 이유
3532,2021-12-21 ,헝다 파산 고려아연에 크게 영향줄까요
3533,2021-12-21 ,공매밥이네
3534,2021-12-21 ,우리아연이 밖에없다
3535,2021-12-21 ,물적분할 반대 동참해 주세요
3536,2021-12-22 ,법 개정으로 세무공무원의 사무소개업 시 전관예우를 누릴 수 있었던 마지막 시험이었다고 합니다 청와대국민청원 진행중입니다
3538,2021-12-22 ,요새 같은 장세에
3539,2021-12-22 ,부지런히 부지런히 진격해 나가시게
3542,2021-12-23 ,모건 매수여 매도여
3543,2021-12-23 ,드뎌 시총 10조 복귀
3544,2021-12-23 ,단독 고려아연 호주 재생에너지 기업 이프론 인수
3545,2021-12-23 ,내가 팔면
3546,2021-12-23 ,파니까 가버리네 
3548,2021-12-23 ,주식은 역시 외놈들이다 
3549,2021-12-23 ,잘 먹고 갑니다 건승하십쇼
3550,2021-12-23 ,이제부터 아닌가요
3551,2021-12-23 ,절대 안팔지
3552,2021-12-23 ,종가
3553,2021-12-23 ,프로그램이 조지낫네요
3554,2021-12-23 ,여기도 고점 인가보다
3555,2021-12-23 ,이거 호재 맞지요
3557,2021-12-24 ,벌써 끝났니 
3558,2021-12-24 ,누가 파는겨
3559,2021-12-24 ,진짜 개노답 고려좆연이네
3560,2021-12-24 ,똑똑
3561,2021-12-24 ,갈놈은 간다
3562,2021-12-25 ,단기적으로 아연 가격은 오르겠내요 기사 올림
3563,2021-12-25 ,전망을 여쭙습니다
3564,2021-12-26 ,월봉을보니
3565,2021-12-28 ,배당줘
3566,2021-12-28 ,버팁시다
3568,2021-12-28 ,이놈은 진짜 무겁네 ㅇㅇ
3569,2021-12-28 ,재수 좋은 놈들
3570,2021-12-29 ,피식  잘 살고 있습니까
3571,2021-12-29 ,고려아연 담당자님
3572,2021-12-29 ,유증 500 가즈아
3573,2021-12-29 ,주식을 고려하려면 아연이죠 ㅋ
3574,2021-12-29 ,배당락은 반영된건가요
3575,2021-12-29 ,액분  무상증자 거래량 증가
3576,2021-12-30 ,어제까지가지고있으면
3577,2021-12-30 ,안철수 대선후보 올세무사시험 부정의혹 감사원에 공익감사 청구서 제출했습니다
3578,2021-12-30 ,마지막은 웃으며
3579,2021-12-30 ,공매도 땀시 힘들겄네
3580,2021-12-30 ,참자
3582,2021-12-31 ,느그미
3583,2021-12-31 ,고려아연 끝났나요
3584,2022-01-02 ,아연 값이 오른다
3585,2022-01-02 ,좋게 보고 있었는데
3586,2022-01-02 ,내일 떨어지면 진짜 하락세로 판단해야겠다
3587,2022-01-03 ,2022년 1월 2일 일요일 시황 분석
3588,2022-01-03 ,80만 고지 출정가
3589,2022-01-03 ,50 기어이 깨려고 하나
3591,2022-01-03 ,병  신같은 개       새     끼 고려아연
3592,2022-01-03 ,2022년 1월 3일 월요일 시황분석
3593,2022-01-03 ,빅픽쳐 큰 그림을 그리고 갑시다
3594,2022-01-04 ,돌돌이
3595,2022-01-04 ,같잖네
3596,2022-01-04 ,세계 최대 석탄 수출국 인도네시아 석탄 수출 금지
3597,2022-01-04 ,아연값  오르고 있네요
3598,2022-01-04 ,2022년 1월 4일 화요일 시황분석
3599,2022-01-04 ,잘 될꺼 같다
3600,2022-01-04 ,1월봉도 양봉이니
3601,2022-01-05 ,세무조사는 어찌 되었을까
3602,2022-01-05 ,호9들아 잘 지내고 있니
3603,2022-01-05 ,단독 고려아연 소프트뱅크 찜한 에너지저장 스타트업에 600억 베팅
3604,2022-01-05 ,봄에 얼마나 오르려고
3605,2022-01-05 ,앗
3606,2022-01-05 ,스위스에 5000만달러투자면
3607,2022-01-05 ,올해 주가흐름 좋을거같네요 
3608,2022-01-06 ,2022년 1월 5일 수요일 시황 분석
3610,2022-01-06 ,조지낫네
3611,2022-01-06 ,현금만 23 조 들고 있다
3612,2022-01-06 ,좀 떨어져라 추매좀하게
3613,2022-01-06 ,희망갖지마라 ㅋㅋㅋㅋ
3614,2022-01-06 ,일봉 뻐큐 날리노
3615,2022-01-07 ,2022년 1월 6일 목요일 시황 분석
3617,2022-01-07 ,호구들아 기회비용 ㅈ나 아깝다
3618,2022-01-07 , 니가 동전주냐
3619,2022-01-07 ,주식고수가 질문 받는다
3620,2022-01-07 ,2022년 1월 7일 금요일 시황분석
3621,2022-01-10 ,2022년 1월 9일 일요일 시황 분석
3622,2022-01-10 ,진격의 나팔은 울렸으니
3623,2022-01-10 ,대선후보 누가 적합할까요
3624,2022-01-10 ,떡락 안하고 버티니 다행이네
3625,2022-01-10 ,2022년 1월 10일 월요일 시황분석
3626,2022-01-11 ,상륙 작전이 진행중이니
3627,2022-01-11 ,호9들아 아직도 여기있냐
3628,2022-01-11 ,화학이 양극제 공장 착공했네요
3629,2022-01-11 ,삼성도 본사 사옥까지 팔아서 100조를 대기중인 이유  
3630,2022-01-12 ,2022년 1월 11일 화요일 시황 분석
3631,2022-01-12 ,돌파가 임박했으니
3632,2022-01-12 ,화학 고려아연 콜라보 가능성 등장
3633,2022-01-12 ,슈팅 나올때까지 기다리자
3634,2022-01-12 ,2022년 1월 12일 수요일 시황 분석
3635,2022-01-13 ,진격의 나팔이 울렸으니
3636,2022-01-13 ,고려아연 분석 글
3637,2022-01-13 ,ㅋㅋㅋㅋ
3638,2022-01-13 ,기울어진 주식 시장을 바꾸기 위해서 우리가 노력합시다
3639,2022-01-13 ,지금
3640,2022-01-13 ,전고점 탈환가자
3641,2022-01-13 ,이번 배당은 2만원 넘겄지
3642,2022-01-13 ,양호한 본업 비철금속 업종 중 최선호주
3643,2022-01-13 ,워렌버핏이 인정한 대한민국 저평가 주식이다
3644,2022-01-13 ,나 38만원 주주인디
3645,2022-01-13 ,세무조사는 넘어갔나요
3646,2022-01-13 ,2022년 1월 13일 목요일 시황 분석
3647,2022-01-14 ,대세는 상승이니
3648,2022-01-14 ,삭제된 게시물의 답글3월 중순 까지 고강도 세무조사
3650,2022-01-14 ,올라라
3651,2022-01-14 ,고려아연 찌라시
3652,2022-01-14 ,유럽전력난 비철금속 가격 상승 요인
3653,2022-01-15 ,실적분석입니다
3654,2022-01-16 ,2022년 1월 16일 일요일 시황 분석
3656,2022-01-17 ,모빌리티 주목삼성전기고려아연 러브콜
3657,2022-01-17 ,3일연장
3658,2022-01-17 ,이제빠질때됐으
3659,2022-01-18 ,공매도세력금융위  개미소액주주회사
3660,2022-01-18 ,또 555000
3661,2022-01-18 ,코스피 대표 메인탱커인가요
3662,2022-01-18 ,2022년 1월 18일 화요일 시황분석
3664,2022-01-18 ,야 공매도 이빠이다
3665,2022-01-19 ,엔솔이랑 합자회사 만드냐
3666,2022-01-19 ,궁뎅이 무거운놈이 웬일이래
3667,2022-01-19 ,만 밑으로 
3668,2022-01-19 , 빠이빠이
3669,2022-01-19 ,58층 구조대 오다
3670,2022-01-19 ,이런맛이지
3671,2022-01-19 ,오늘은 58 이상은 힘들듯
3672,2022-01-19 ,얘 갑자기 왜 가냐
3673,2022-01-19 ,역시 고려가 짱인가 신라로 이름지으면 상폐되고
3674,2022-01-19 ,원복 할려고 하나
3675,2022-01-19 ,엣이게무슨작전주ㅈㄴ올려놓고 줄줄뻬나
3676,2022-01-19 ,개빡치네 
3677,2022-01-19 ,매동에 연기금 던졌는데
3678,2022-01-19 ,고려아연  
3679,2022-01-19 ,좋다말았네
3680,2022-01-19 ,  엣 ㅆㅃ 개잡주
3681,2022-01-19 ,    초장 끗발이개끗발이네참허
3682,2022-01-19 ,   응 파란불이구만 천당과 지옥이헐왜 ㄴ개관
3683,2022-01-19 ,  엣ㅆ레기주식그만종처라보기싫다
3684,2022-01-19 ,기관
3685,2022-01-19 ,고점
3687,2022-01-19 ,연기금 들
3688,2022-01-19 ,100만 고지의 위엄
3689,2022-01-20 ,어제자 해외증시 및 국내 이슈입니다
3691,2022-01-20 ,쉬운 종목이 아닙니다
3693,2022-01-20 ,지금 하락장만 아니라면 좋은 주식인디 개관넘들
3694,2022-01-20 ,아니 왜이리 죽는 소릴하나
3695,2022-01-20 ,이종목 2차잔지 신사업 하면 엄청싸내요
3696,2022-01-20 ,조정을 거쳐야 더 크게 가는 것
3697,2022-01-21 ,엔솔 상장이 국내장에 미치는 영향
3698,2022-01-21 ,아연 니켈 어디까지 오르냐
3699,2022-01-21 ,국제아연가격 급상승
3700,2022-01-21 ,걱정은
3701,2022-01-21 ,그대여 걱정하지 말아요
3702,2022-01-21 ,아연값 상승중
3703,2022-01-21 ,모건 단타니 대충정리하고 나와라
3704,2022-01-21 ,욕심은 화를 부른다 모건 단타쟁이다
3705,2022-01-21 ,뉴스나보고 주식사는 정신나간 개미들아 주식은
3706,2022-01-21 ,제2의 이노텍
3708,2022-01-23 ,황산니켈 생산능력 두 배 키운다
3709,2022-01-23 ,황산니켈의 중요성
3710,2022-01-23 ,동박
3711,2022-01-23 ,전자와 전구체 합작사 설립 투자규모는 알려지지 않음
3712,2022-01-23 ,추천신간 싱귤래리티 투자자의 출사표 가치투자 40
3713,2022-01-23 ,거버넌스가 쓰레기인 기업 물적분할 및 자회사 상장
3715,2022-01-24 ,거봐 내가  그랬잖아 그 뭐야
3716,2022-01-24 ,고아를
3717,2022-01-24 ,   고려아연아침 빨강에산사람손들어봐
3718,2022-01-24 ,형수가
3719,2022-01-24 ,얘 얘 
3720,2022-01-24 ,아연이 
3721,2022-01-24 ,전기차관련주 중 개잡주
3722,2022-01-24 ,   이정도는뭐관아다른것에비하면아주
3723,2022-01-25 ,무료 매일 아침 8시 30분 국내외 시장동향 브리핑 받으세요
3724,2022-01-25 ,거봐 그인간 와서  글쓰면 떨어짐
3725,2022-01-25 ,그래도 예의껏 했습니다
3726,2022-01-25 ,   2019년
3727,2022-01-26 ,분하고 원통하구나
3728,2022-01-26 ,아침에 판게 역시
3729,2022-01-26 ,에코프로가 나락으로 가니
3730,2022-01-26 ,내가 고려아연 주목하는 이유
3731,2022-01-26 ,초장투하기에
3732,2022-01-26 ,반격의 시간이 다가오고 있으니
3733,2022-01-27 ,502000원에 100주 신규진입
3734,2022-01-27 ,금리인상수혜주
3735,2022-01-27 ,담주
3736,2022-01-27 ,원자재주 아닌가요
3737,2022-01-27 ,이 회사는 물분하고는 관계 없지
3738,2022-01-27 ,그림 크게봐라
3739,2022-01-27 ,망하는 회사도 아니고
3740,2022-01-27 ,언젠가 액면 분할하것지
3741,2022-01-27 ,장기투자는 다 망한다주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법  
3742,2022-01-28 ,내일부터는 급반등이 나오게 될 것이네
3743,2022-01-28 ,넌 왜 반등을 안하니
3744,2022-01-28 ,시총이 9조 4000억
3745,2022-01-28 ,오늘같은 불장에 음봉이라
3746,2022-01-29 ,실적발표일
3747,2022-01-30 ,이제 올라갈 차례지
3748,2022-01-30 ,작년 26만원샀던 고려아연
3749,2022-01-31 ,월봉비상걸다
3751,2022-01-31 ,장기투자자는 다 망한다주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법
3752,2022-02-01 ,2월  라밸런싱 일정 및 편입 편출 예상
3753,2022-02-01 ,2차전지 사업을 진행중인데 
3754,2022-02-02 ,힘을 모읍시다
3756,2022-02-04 ,전열을 재정비해서
3757,2022-02-04 ,  이 두명은 봐라
3758,2022-02-05 ,액면분할 왜 안할까요
3759,2022-02-07 ,급등은 시작되었으니
3760,2022-02-07 ,실적좋네요
3762,2022-02-08 ,삭제된 게시물의 답글경제대통령 이재명
3763,2022-02-07 ,동시호가미
3765,2022-02-08 ,증권사는 처음보노
3766,2022-02-08 ,5년전 가격이랑 비슷하네
3767,2022-02-08 ,월봉 세력들이 지지하고 있으니
3768,2022-02-09 ,공방전이 치열하니
3769,2022-02-10 ,아연가격 계속 올라가는데 
3770,2022-02-11 ,월봉 세력들이 받치고 있으니
3771,2022-02-11 ,언제 배당금 발표하나요
3773,2022-02-11 ,이게 다 너 때문이다
3774,2022-02-11 ,조만간 슈팅나옵니다
3775,2022-02-11 ,저평가야 적정 600000
3776,2022-02-13 ,고려아연 기술적분석
3777,2022-02-14 ,전고 돌파가 임박했으니
3778,2022-02-14 ,지금 이 시기에
3779,2022-02-14 ,이놈 시장만 좋아지면 간다
3780,2022-02-14 ,얜 왜 안감ㅋㅋㅋ
3782,2022-02-15 ,원자재 대란구리관련주 급등 전세계남은물량이 겨우 일주일치 괜찮은 종목보세요
3783,2022-02-15 ,2차전지 인버스주
3784,2022-02-15 ,강력한경고는 뭐다
3785,2022-02-16 ,하방을 견고하게 다지면서 치고 나가도록 하시게
3786,2022-02-16 ,올해는 배당없나요
3787,2022-02-16 ,독야청정
3788,2022-02-16 ,한국 증시가  선진국 지수에 편입된다면
3789,2022-02-17 ,봉이 작아지고 있다는 것은
3790,2022-02-17 ,메릴린치가 꼬인다는 것은
3791,2022-02-18 ,기동 장대 훈련이 한창이니
3792,2022-02-18 ,헐 나스닥 10000 깨진다고 얘기했던 양반이 있네미친
3793,2022-02-18 ,535000원
3795,2022-02-21 ,이번 주는 56만 고지는 갈 수 있을 것 같으니
3796,2022-02-21 ,고려아연 주주님들 안녕하세요
3797,2022-02-21 ,전쟁나라
3798,2022-02-21 ,21년도 배당 감사합니다
3800,2022-02-21 ,벌써 부터 내년 배당이 기대되네ㅋ
3801,2022-02-21 ,너무 감사합니다 배당
3802,2022-02-22 ,포병 부대와 미사일 부대는 준비하시게
3803,2022-02-22 ,금값이 금값이 되나보네
3804,2022-02-22 ,폭등하는 금값 국내 가장 큰 골드기업
3805,2022-02-22 ,화이팅
3806,2022-02-22 ,재무관리의 정석
3807,2022-02-22 ,배당금 문의
3808,2022-02-22 ,우러 지정학리스크가 유가 인플레이션에 미치는 영향
3810,2022-02-23 ,오늘 아연값 급등하길래 들어왔더니
3811,2022-02-23 ,고려홍삼 관련주인가요
3812,2022-02-23 ,크배당금 60만원 받네ㅋㅋ
3815,2022-02-25 ,목표주가 32만원
3817,2022-02-24 ,왜케 무겁냐 이 주식은 50 한번만 더 돌아와줘
3818,2022-02-24 ,지에스이로오세요
3819,2022-02-24 ,넌뭐허냐
3820,2022-02-25 ,밀리는 것이 밀리는 것이 아니니
3823,2022-02-25 ,기 존내게 모으네
3824,2022-02-25 ,액면분할 1주당 10주로 합시다
3825,2022-02-26 ,찬바람이 아직도 여전히 부는데
3826,2022-02-26 ,금 관련주
3827,2022-03-01 ,근데 이 주식은 왜 이 난국에 버티기도하고  상승하고 있나요
3828,2022-03-01 ,고려아연 장기우상향 각임
3829,2022-03-02 ,이노텍에서 고려아연으로
3830,2022-03-02 ,1월 6일 501000
3831,2022-03-02 ,핵 학공모함  하시던분
