,Date,Title
33260,2022-02-11 ,영원히 내리기만하는 주식엄다
33262,2022-02-11 ,도박판 보는거 같다
33263,2022-02-11 ,이 종목이 언제 오르냐면요
33264,2022-02-11 ,낙서
33265,2022-02-11 ,언제 올라가냐면 ㅎㅎ
33266,2022-02-11 ,넌언제오를거니
33267,2022-02-11 ,고생들 많네    얼마전 글에서  상승이든 하락이든
33268,2022-02-11 ,3년동안 허벌나게 올랐잖아
33269,2022-02-11 ,월봉보면 4045에서 사야 함
33270,2022-02-11 ,다음주는 달려가겠죠
33271,2022-02-11 ,바로 빼버리네
33272,2022-02-11 ,응원글 
33275,2022-02-11 ,다음주에도 떨어질거 100
33276,2022-02-11 ,목표가 20만원 리포터
33277,2022-02-11 ,44만원 까지 
33278,2022-02-11 ,현재 34배
33280,2022-02-11 ,조심스럽게 예상해봅니다
33281,2022-02-11 ,최윤호사장 대안을 내줘라
33282,2022-02-11 ,시총 상위 성장주들보면
33283,2022-02-11 ,원달러 1200원 돌파 달러약세 시기전망
33284,2022-02-11 ,50만원대 오면 매수들어갈려했는데
33285,2022-02-11 ,루시드 차에  삼성원통 탑재
33286,2022-02-11 ,에너지솔루션과 의 전기차 배터리 합작법인 얼티엄셀즈
33287,2022-02-11 ,공매도 악법 개혁을 위한 국민청원 동의 협조 요청
33288,2022-02-11 ,64만원에 들어왔는데
33289,2022-02-11 ,개스피 사는 거 아니야 ㅋㅋㅋㅋㅋ
33290,2022-02-12 ,배터리 글로벌 패권 장악 원료 확보에 달렸다  3
33292,2022-02-12 ,아직 매수아니다
33293,2022-02-12 ,월요일 5자 위태롭겠다
33296,2022-02-12 ,반등의 모멘텀이  없다는것이 더큰악재 아닌가
33297,2022-02-12 ,말 많네 주말 동안 보면 알겠지
33298,2022-02-12 ,대통령 후보
33299,2022-02-12 ,증시 분위기도 안좋은데
33301,2022-02-12 ,오신이시여
33302,2022-02-12 ,나스닥 면상 봤지
33304,2022-02-12 ,홀딩하면 될까요
33305,2022-02-12 ,전쟁광들은
33306,2022-02-12 ,전쟁은 안난다에 투자가들 배팅했다던데
33307,2022-02-12 ,하만이 아포스테라라는 기업 인수했는데
33308,2022-02-12 ,공매도 세력 응징  한국 게임스탑
33309,2022-02-12 ,스디는 너무 소극적임
33310,2022-02-12 ,전쟁나도 크게 문제엄다
33311,2022-02-12 ,개미들만  사니   안타깝다  
33312,2022-02-12 ,오르지도않은거 전쟁땜에 또 빠지겟네
33313,2022-02-12 ,삭제된 게시물의 답글피어그룹이 없어 시총상위그룹 6개월간 하락률 비교
33315,2022-02-12 ,60만원은 찐 바닥이라고 그렇케 외쳤던 사람들
33316,2022-02-12 ,이거 월요일
33317,2022-02-12 ,우크라 전쟁 미국 전기차주 폭락월요일 457000원 예상
33318,2022-02-12 ,절대 장투하면 안되는 업종은
33319,2022-02-12 ,45만원 기다림
33320,2022-02-12 ,잘들 생각합시다
33321,2022-02-12 ,전일 쌀장을 보며
33322,2022-02-12 ,52에 사라고하니까 평생못산다는 등ㅅㅅㅋ
33323,2022-02-12 ,요즘 삼성 힘없는 이유
33324,2022-02-12 ,공매도 악법 개혁을 위한 국민청원 동의 협조 요청 퍼나르기 또한 도움 부탁드림
33325,2022-02-12 ,이 종토방이  쓰레기  집합소 같지만  의외로
33326,2022-02-12 ,차트 존나 좋긴한데 박스권이긴한데
33327,2022-02-12 ,신규진입 할 개미들
33328,2022-02-13 ,우리는 왜 안오르냐
33329,2022-02-13 ,문재앙  윤도리또는 양말 검사
33330,2022-02-13 ,푸틴궁전봤나
33331,2022-02-13 ,이거보면 하방 압력 진짜 후덜덜 하네요
33332,2022-02-13 ,주식  투자가  재밌다고 느껴봤나
33333,2022-02-13 ,월화 이틀사이
33334,2022-02-13 ,삭제된 게시물의 답글생각없는 호구들
33335,2022-02-13 ,40만원대가 온다면 정말 사고 싶네요 
33336,2022-02-13 ,전쟁나길 바란다는 대가리에 총 맞은 들은
33337,2022-02-13 ,돈은 잃었지만 전쟁은 안된다
33338,2022-02-13 ,미국이 자충수 둔듯
33339,2022-02-13 ,공매도 악법 개정 퍼나르기 도움 부탁드립니다
33340,2022-02-13 ,전쟁이다
33341,2022-02-13 ,푸틴이 바보냐
33343,2022-02-13 ,낼은 뒈지는날
33344,2022-02-13 ,전 종목 투매 나올듯요
33345,2022-02-13 ,형들 우크라이나 전쟁 정리해줄게
33346,2022-02-13 ,우크라이나 진짜 공격 당하면
33347,2022-02-13 ,삭제된 게시물의 답글떨거지덜 때문에 물흐리네
33348,2022-02-13 ,전쟁전엔 떨어지고 나면 오르고  ㅋㅋ 한두번장사하냐 
33349,2022-02-13 ,고민이되네
33350,2022-02-13 ,이제 부턴 분할매수 대기 구간에  진입했다고
33351,2022-02-13 ,코로나로 개털되었다
33352,2022-02-13 ,낼이 53이하서 첫분할매수 시작이당
33354,2022-02-13 ,주주님들께 아룁니다
33355,2022-02-13 ,영국 독일 인도 대만지수등은 전고점에서
33356,2022-02-13 ,영업익1조클럽들고 볼보밧데리장착 미국 나스닥상장 말도 나오는데 주식은 개판인겨
33357,2022-02-13 ,낼 사는 사람이 ㅋㅋ
33358,2022-02-13 ,하락장에선
33359,2022-02-14 ,바이든이 전쟁하라꼬 부추기는듯
33362,2022-02-14 ,달러 1200원 선물떡락중전쟁위협
33363,2022-02-14 ,삼디는 밧데리 더이상 투자 안한단다
33364,2022-02-14 ,50 깨진다
33365,2022-02-14 ,예상시초가 보니
33366,2022-02-14 , 석을놈 내계좌 휴
33367,2022-02-14 ,사장은
33368,2022-02-14 ,그만사 개미들아
33369,2022-02-14 ,491000  9900주 매수주문
33370,2022-02-14 ,초심자 환불 조치 가능하나요
33372,2022-02-14 ,원인도모르는측
33373,2022-02-14 ,로또하고 같네 
33374,2022-02-14 ,진절머리 난다
33376,2022-02-14 ,오늘 살사람  손 
33378,2022-02-14 ,담아보세요
33379,2022-02-14 ,영혼이 없는 기업 답다
33380,2022-02-14 ,오른다는 정신병자들 다 숨었누
33381,2022-02-14 ,40만원
33382,2022-02-14 ,바닥인줄알고 삿더니
33383,2022-02-14 ,무지성 찬티들 기분딱좋니 
33384,2022-02-14 ,이놈의 삼성 다시는 안들어간다 
33385,2022-02-14 ,사람들일때 잘보고 들이라했는데
33388,2022-02-14 ,겁난다
33389,2022-02-14 ,폭포수처럼  흐르네
33391,2022-02-14 ,무지성 찬티 꿀먹벙잼 
33392,2022-02-14 ,50만원대는 20년후에나 다시올듯
33393,2022-02-14 ,무슨놈의 저평가
33394,2022-02-14 ,엘화랑 엔솔 때문에 가장 피해보는 종목 
33396,2022-02-14 ,53 지켜주는척 
33397,2022-02-14 ,신저가 ㅎㄷㄷㄷ
33398,2022-02-14 ,삼성은 배터리 관심없음
33400,2022-02-14 ,추매6번 했습니다 여유시드 다박음
33401,2022-02-14 ,528 1차매수 48 2차매수 38  몰빵
33402,2022-02-14 ,삭제된 게시물의 답글행님들나 어뜨케
33403,2022-02-14 ,얘는답이없다
33404,2022-02-14 ,퀴즈다 이눔들아  
33405,2022-02-14 ,드뎌 1주 삿다 ㅋㅋ
33406,2022-02-14 ,외국인 기관
33407,2022-02-14 ,보초병으로 2주산게 벌써 6
33408,2022-02-14 ,2차전지 대장주 삼디다
33410,2022-02-14 ,인생의 진리
33411,2022-02-14 ,30만원 아래 가기전까진 매수안한다
33412,2022-02-14 ,아니 근데 대형주가
33413,2022-02-14 ,엔솔 삼스디 이노
33414,2022-02-14 ,냐는
33415,2022-02-14 ,결혼자금 만들어야하는데
33417,2022-02-14 ,돈 있으면 사고싶다
33418,2022-02-14 ,5번 분할해서 매수했는데
33419,2022-02-14 ,말했당
33420,2022-02-14 ,잡았다 요놈들
33421,2022-02-14 ,이젠 떨어지면 보통
33422,2022-02-14 ,50만 깨지면
33423,2022-02-14 ,이런회사에 토자하지마세요
33424,2022-02-14 ,야이 개야 적당히 좀 해
33425,2022-02-14 ,쯔쯧
33426,2022-02-14 ,평단 44만원 주주입니다
33427,2022-02-14 ,망했다 그냥 ㅋㅋㅋㅋ
33428,2022-02-14 ,내가가진종목중에서
33429,2022-02-14 ,청산가치  얼마 
33430,2022-02-14 ,패닉셀 나오네 뭐하냐 병삼같은 경영진들
33431,2022-02-14 ,이제 하락시작이다
33432,2022-02-14 ,주식 정리중 ㅋㅋㅋ
33433,2022-02-14 ,삼성 도 48만원대 매수
33434,2022-02-14 ,58층에  사람있어요  살려줘
33435,2022-02-14 ,52주 신저가
33436,2022-02-14 ,주식투자 하지마세요
33437,2022-02-14 ,578000원에 들어와서 계속 물타서 평단558000원
33438,2022-02-14 ,삼성에스디에스 차트 보고와라 니네미래다
33439,2022-02-14 ,다 떨어지는데 
33440,2022-02-14 ,50까지 촉수엄금
33441,2022-02-14 ,엔솔주가는 거품인가
33443,2022-02-14 ,주주들 잠은오는가 숨은쉬어지는가
33444,2022-02-14 ,개미들 영원히 고통받는종목 현대차 삼성
33445,2022-02-14 ,다들 평단 몇입니까
33446,2022-02-14 ,삼스디 지배구조 리스크
33447,2022-02-14 ,무슨 문제냐 
33448,2022-02-14 ,아고야
33449,2022-02-14 ,자리좋네
33450,2022-02-14 ,모간은 터키증시에서는 공매안한다
33451,2022-02-14 ,거의 한달사이 하한가 갔네
33452,2022-02-14 ,음 정말
33453,2022-02-14 ,모간이 망해서 ㅈㅇ
33454,2022-02-14 ,오늘부터 날마다 5주씩 사모으겠슴다
33455,2022-02-14 ,60만원때도 바닥이었다 무슨바닥을 맞춘다고ㅋㅋㅋㅋ
33456,2022-02-14 ,가슴이 아프다 
33457,2022-02-14 ,추가 하락 원인 정리
33458,2022-02-14 ,최고 개 인증
33459,2022-02-14 ,지수 따라 가겠지만
33460,2022-02-14 ,개똥같은회사
33462,2022-02-14 ,손절이라고 했는데 귀 먹었냐
33463,2022-02-14 ,진짜 너무한다
33464,2022-02-14 ,많이 빠져서 오를거 같죠
33465,2022-02-14 ,엔솔이랑 같이 떨어진다고 지난주 목요일부터 이야기했지
33466,2022-02-14 ,81에팔았었는데 52네
33467,2022-02-14 ,ㅋㅋㅋ기다리면 오른다네
33468,2022-02-14 ,오를땐 1000원 2000원
33469,2022-02-14 ,투표 함 합시다
33470,2022-02-14 ,71층거주민
33471,2022-02-14 ,오늘 종가 51 
33472,2022-02-14 ,배터리 대채 신소재 완료
33473,2022-02-14 ,외국인 보유주식 80만원일때랑 똑같은데 ㅋㅋㅋ
33474,2022-02-14 ,45만원이 깨져야함
33475,2022-02-14 ,52주 신저가에서 줍줍하는게 돈버는거다
33476,2022-02-14 ,여기서끝내기엔 아까운종목
33477,2022-02-14 ,바테리 끝
33479,2022-02-14 ,인간적으로 너무 싸다 ㅋ돈있음
33480,2022-02-14 ,어우 여긴 좀 무섭다
33481,2022-02-14 ,그래도 아직은 밥맛 도나요
33482,2022-02-14 ,   주주 특징
33483,2022-02-14 ,적정값
33484,2022-02-14 ,삼성이 엘지한테 밀려서 쓰겄냐
33485,2022-02-14 ,반등없이
33486,2022-02-14 ,매수타점 알려준다
33487,2022-02-14 , 이제 물탈 돈도 없다
33489,2022-02-14 ,주식 1억만들기 2억투자하면 1억된다 
33490,2022-02-14 ,밧데리중에 꼴찌
33491,2022-02-14 ,언제까지 떨어지나보자 ㅋㅋ
33492,2022-02-14 ,삼성  적정가  30만원대
33493,2022-02-14 ,526000원이면
33494,2022-02-14 ,그냥 천천히 매달 모아가야징
33495,2022-02-14 ,물분한 엘화보다 더 떨어지녀
33496,2022-02-14 ,아이씨 평단 근처 다와가네 
33497,2022-02-14 ,나같음 서서히 더 추매하지
33498,2022-02-14 ,알바들이 저점이래
33499,2022-02-14 ,근데 이정도면 신용은 하지못하게해야지 
33501,2022-02-14 ,이건모 주식이가쓰레기가
33502,2022-02-14 ,보초명 후임 받음  ㅋㅋ
33504,2022-02-14 ,엘지솔류션에게 넘겨라
33505,2022-02-14 ,서학 개미들
33506,2022-02-14 ,더 빼라
33507,2022-02-14 ,나스닥선물 상승하고 있다  ㅋㅋ
33508,2022-02-14 ,곡소리 여기저기 ㅋㅋ
33509,2022-02-14 ,밧데리계의 크래프톤
33510,2022-02-14 ,코로나때 급락한거빼고도 평균주가가 20만원이었어
33511,2022-02-14 ,이재용 감옥에서 나오것이 패착
33512,2022-02-14 ,25만하던 주식 아직 52만이네
33517,2022-02-14 ,엔솔상장때  수혜주라고
33519,2022-02-14 ,게임주랑 2차전지는 다르다고
33520,2022-02-14 ,진짜해도 넘무하네
33521,2022-02-14 ,얘는 뭐
33523,2022-02-14 ,너무한거 아니노 스읍자석들
33525,2022-02-14 ,제발 개인들 이개똥주 사지마세요
33527,2022-02-14 ,너무심하다 왜이러는거냐
33528,2022-02-14 ,438000원  가면
33529,2022-02-14 ,투자도 안하는 기업이
33530,2022-02-14 ,주가의 등락은 예측을못해 그럼 뭘로 짐작을할까
33531,2022-02-14 ,정찰병 윈대복귀  2주 매도ㅋㅋ
33532,2022-02-14 ,이거지금사면되냐
33533,2022-02-14 ,회사가 먼 문제가 잇나
33534,2022-02-14 ,배터리주 중에 유일하게 쳐맞고 못올라옴
33535,2022-02-14 ,반대매매에  매도가 매도를 부르는
33536,2022-02-14 ,종가  51만원
33537,2022-02-14 ,대기업 맞냐
33538,2022-02-14 ,평단 523 새로 들어왔습니다
33539,2022-02-14 ,셀업체중
33540,2022-02-14 ,불쌍하다 
33541,2022-02-14 ,내가 68만원에 팔고갈때 80만원 간다던분 어딨는지 궁금함
33542,2022-02-14 ,물에 살 기포가 올라오네요
33543,2022-02-14 ,다른주식은 그의 회복하는데
33544,2022-02-14 ,이제 욕 밖에 안나오네
33545,2022-02-14 ,40만원 중반까지는 가지 않겠냐
33549,2022-02-14 ,경영진
33550,2022-02-14 ,여기저기서  개잡주 소리가 많이 들리네
33551,2022-02-14 ,응 계속 더 떨어져봐
33553,2022-02-14 ,중대하한처벌법 만들어라 
33554,2022-02-14 ,미러 전쟁 나도 돈 좀 벌자
33555,2022-02-14 ,배터리 물적분할 구체적으로
33557,2022-02-14 ,목표가 13만원이래요
33558,2022-02-14 ,계속
33559,2022-02-14 ,국장에
33560,2022-02-14 ,이
33561,2022-02-14 ,일단 신용이 많아서 더내릴듯
33562,2022-02-14 ,배터리중에 제일 잡주네 ㅋㅋ
33563,2022-02-14 ,많이 빠졌지만 삼성이라 든든하네
33564,2022-02-14 ,ㄹㅇ 개잡주 아 열받ㅋㅋㅋㅋㅋㅋ
33565,2022-02-14 ,적극적인 투자를 안하는 이유
33566,2022-02-14 ,30 가즈아
33567,2022-02-14 ,이정도면 개미들만 모르는 악재가 있나보다
33568,2022-02-14 ,다이와 창구
33569,2022-02-14 ,내일또 빠질라나 궁금하네
33570,2022-02-14 ,괜찬아 괜찬아
33571,2022-02-14 ,진짜 삼스디 개미들은 모르는 뭔가가 있냐 
33572,2022-02-14 ,얘는 회복 못 할 듯
33573,2022-02-14 ,삼성에서 초격차라고 말할 수 있는 회사
33574,2022-02-14 ,여기 물린 사람들 많구나
33575,2022-02-14 ,52주 신저가 속출을 하네요 ㅋㅋ
33576,2022-02-14 ,연어
33577,2022-02-14 ,42만원이
33579,2022-02-14 ,또 527000에 19주 샀습니다
33580,2022-02-14 ,좋은
33581,2022-02-14 ,회사는 뭐하냐
33582,2022-02-14 ,개미무덤 개미주식됐네
33583,2022-02-14 ,와이래됐노
33584,2022-02-14 ,엘지엔솔 반대로 갈거 같아서
33585,2022-02-14 ,차트보니까 밑으로 엄청 열려있넹
33586,2022-02-14 ,그만좀 내려라
33587,2022-02-14 ,평단가
33589,2022-02-14 ,겨울잠 주무시는 5분할매수형님
33591,2022-02-14 ,그냥 튀어라
33592,2022-02-14 ,개같은 종목
33595,2022-02-14 ,차라리 매각해라
33596,2022-02-14 ,인생무상하구나
33597,2022-02-14 ,반등은 더뎌도
33600,2022-02-14 ,주린이 비싼 공부합니다
33602,2022-02-14 ,시외5000마이너스
33603,2022-02-14 ,곱버스 50 현금 50
33604,2022-02-14 ,시외 5200 
33605,2022-02-14 ,귀여오
33606,2022-02-14 ,뭐 엔솔오른다고 올랐니
33607,2022-02-14 ,기관매도에서 양매도 무시 못한당께롱 
33608,2022-02-14 ,12월16일에 내말만 들었어도
33609,2022-02-14 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
33610,2022-02-14 ,빚 내서 투자한 사람들
33611,2022-02-14 ,나스닥 선물도  분위기가 안좃네 내일   4자 
33612,2022-02-14 ,미장 또 폭포수네
33613,2022-02-14 ,물타서 평단 55
33614,2022-02-14 ,며칠전에
33615,2022-02-14 ,유럽 대폭락 조심하세요
33616,2022-02-14 ,삭제된 게시물의 답글526에 손절 잘지
33617,2022-02-14 ,어차피 오른다면서
33618,2022-02-14 ,너네들이 머릿속에서 하는 모든 생각들
33620,2022-02-14 ,와 이제 월요일이야
33622,2022-02-14 ,삭제된 게시물의 답글이야 개미들 여기 다 모였다
33623,2022-02-14 ,개미가 사는 종목은 절대 못 올라간다
33624,2022-02-14 ,와  삼스디 대박호재
33625,2022-02-14 ,세계지수
33626,2022-02-14 ,삭제된 게시물의 답글전고체 배터리에 전력을 기울이고 있기 때문
33627,2022-02-14 ,지수가 빠지니 도리있나요
33628,2022-02-14 ,원자재 파동이 난다고 하네  구리 알루미늄
33629,2022-02-14 ,삭제된 게시물의 답글아 평단 55만 600주인데 가감히 분할매수 했다
33630,2022-02-14 ,방들이 초토화네요
33631,2022-02-14 ,불법 공매도 민원 넣자
33632,2022-02-14 ,아직 한주밖에 안샀는데
33633,2022-02-14 ,하하
33634,2022-02-14 ,내일들어가도되나요
33635,2022-02-14 ,내일 떡상합니다
33636,2022-02-14 ,손실 확정짓지 마시고
33637,2022-02-14 ,워  워  전세계 원자재 대란    뉴스
33638,2022-02-14 ,불법공매도 조사 들어가게끔 민원넣자
33639,2022-02-14 ,유럽 폭락
33640,2022-02-14 ,글고   나도 챠뜨 별로 안좋아 하지만  이평선들이 
33641,2022-02-14 ,일단 524000원 절반매수
33642,2022-02-14 ,이달안 30만원 가자 
33643,2022-02-14 ,제군들 힘내라 미선 양전중
33645,2022-02-14 ,미선물양전 상승
33646,2022-02-14 ,우크라이나속보
33647,2022-02-14 ,시간외 매수가 승자
33648,2022-02-14 ,멍청한개미들만
33650,2022-02-14 ,51만원부터 분할매수 예정
33651,2022-02-14 ,올해 호재가 터진다 
33652,2022-02-14 ,14거래일 연속 개미매수
33653,2022-02-14 ,삼성물적분활
33654,2022-02-14 ,이토마토 명준우
33655,2022-02-15 ,한지만 명심해라
33656,2022-02-15 ,다들 몇층에
33657,2022-02-15 ,안심되는 동영상
33658,2022-02-15 ,엘솔때문에 수급 다꼬이고
33659,2022-02-15 ,낼은 무조건 상숭입니다
33660,2022-02-15 ,중앙일보
33661,2022-02-15 ,실적 좋다며
33662,2022-02-15 ,이 쓰레기같은 주식은 
33663,2022-02-15 ,오늘은 4자 보러가는날 
33664,2022-02-15 ,오늘 폭락한다
33665,2022-02-15 ,오늘도 장전가 52주 최저가
33666,2022-02-15 ,테슬라 리비안 루시드 오른거랑 너네가 뭔상관
33667,2022-02-15 ,주봉60일선 회복하는데 1년걸린다
33668,2022-02-15 ,다들 어디 거주중이신가요
33669,2022-02-15 ,오늘 호재하나뛰우자
33670,2022-02-15 ,525 추매하길 다행 가즈아
33671,2022-02-15 ,개미형들
33672,2022-02-15 ,오늘 합작사하나 나오나
33673,2022-02-15 ,믿음이안가
33675,2022-02-15 ,ㅋㅋ모간형님 입성
33676,2022-02-15 ,ㅋㅋㅋㅋ 오늘도 개미꼬시기에
33678,2022-02-15 ,미끼
33679,2022-02-15 ,외국인사는척
33680,2022-02-15 ,진리다
33681,2022-02-15 ,리비안은삼스디말고 대안이 없다
33682,2022-02-15 ,리비안 루시드
33683,2022-02-15 ,평단528  빨간불
33684,2022-02-15 ,이야 이런것도 상승이라고
33687,2022-02-15 ,오른다고 사면
33688,2022-02-15 ,좀더 지켜봐야겠지만
33689,2022-02-15 ,사기꾼 밖에 없는 국내주식은 빠이빠이
33691,2022-02-15 ,망하는 회사가 아니면
33692,2022-02-15 ,내가보기엔 1차 바닥 나왔다
33693,2022-02-15 ,삭제된 게시물의 답글대장이면
33694,2022-02-15 ,엘솔 한주씩 매수해서 노비들 입장사까야함
33696,2022-02-15 ,너무 일찍 팔았나
33697,2022-02-15 , 정체
33698,2022-02-15 ,결국 엘솔과 삼성은 시총이 같아진다
33699,2022-02-15 ,내가 찬티 대장이다 누누이 이야기햇다
33700,2022-02-15 ,헐 삼스디가 어쩐일이고
33701,2022-02-15 ,완젼 적기다
33702,2022-02-15 ,떡무새들
33703,2022-02-15 ,한국은 노비나라로 항상 거짓말이 예의나라다
33704,2022-02-15 ,시간은 우리편
33705,2022-02-15 ,와 외인들
33706,2022-02-15 ,삼성 엘지 지에스 효성등 대단한가문이아니다
33707,2022-02-15 ,15000원에 1주 숏 처봤다
33708,2022-02-15 ,5만3천에 주운사람 손들어
33709,2022-02-15 ,830000원 짜리가  낙폭과대
33710,2022-02-15 ,엔솔에 비해 삼성 는
33711,2022-02-15 ,먼가 기운이 느껴  질때는말야  매물대 잡아먹으면서
33712,2022-02-15 ,다같은 상승인데
33713,2022-02-15 ,엔솔보다 3배저평가죠
33714,2022-02-15 ,나는 마니 바라지도 않는다
33716,2022-02-15 ,현재 꽁매도  수익  4000원  ㅋㅋ
33717,2022-02-15 ,죽은고양이 꿈틀
33718,2022-02-15 ,낙서2 우크라이나 사태에 대해
33719,2022-02-15 ,꽁매 1주 상환 7처넌 벌었다     너무 빨리
33720,2022-02-15 ,ㅋㅋㅋ 개 흑두루미
33721,2022-02-15 ,눈이있으면 차트를 봐라
33722,2022-02-15 ,신용으로사지말고 그냥 모아
33723,2022-02-15 , 오늘 1만원 상승 머선일이고 ㄷㄷㄷㄷㄷ
33725,2022-02-15 ,차트가 급격히올라가다
33726,2022-02-15 ,도 투자 하고 있습니다
33727,2022-02-15 ,지금 좀많이 비싸네
33728,2022-02-15 ,어제 인간지표들 감사
33729,2022-02-15 ,정신승리들 잘하노 ㅋㅋㅋㅋ
33730,2022-02-15 ,또또
33731,2022-02-15 ,66만원일때 바닥이라고 좋다고 질러댔는데
33732,2022-02-15 ,ㅅㅂㄹ 
33733,2022-02-15 ,종가는 하락 
33734,2022-02-15 ,그거 조금 올랐다고
33735,2022-02-15 ,오늘 개미만 이빠이 파네
33736,2022-02-15 ,이재용을 때려라
33738,2022-02-15 ,반등후 하락  
33739,2022-02-15 ,포착 불법공매도
33740,2022-02-15 ,하방 발동 ㄱㄱㄱㄱㄱㄱ
33741,2022-02-15 ,쪼매만  참았으면  꽁매 1주친거 낚지  짬뽕 묵고 오는건데
33742,2022-02-15 ,공매도 증권사 수량파악해서거래하지말자
33744,2022-02-15 ,심각한저평가
33745,2022-02-15 ,삼디 공매는 엔솔가세요
33747,2022-02-15 ,음전이라고했자나 호9들아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
33749,2022-02-15 ,호9구들 집합
33750,2022-02-15 ,매일 곡소리하는 찬티 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
33751,2022-02-15 ,좀 떨어졌다고 기어나오는 안티
33752,2022-02-15 ,다까먹고
33753,2022-02-15 ,80만원에서 50만원된 나
33754,2022-02-15 ,세상 살기 참 좋아졌네
33757,2022-02-15 ,아직도 53만원이네
33759,2022-02-15 ,4자 금방오네
33760,2022-02-15 ,팝콘 준비해라
33761,2022-02-15 ,오늘 같은날 삼스디가 머선일이구
33762,2022-02-15 ,삼스디 역시 주차실력 갑
33763,2022-02-15 ,최악의 종목 이네요
33764,2022-02-15 ,내일또 3퍼 하락
33765,2022-02-15 ,30가즈아
33767,2022-02-15 ,하루종일 사천원올리느라
33768,2022-02-15 ,전일 신저가 기록한 종목들이 상대적으로 우세네요 ㅋㅋ
33769,2022-02-15 ,공매세력  한국거래소 공공기관지정 서명운동
33770,2022-02-15 ,공매잔고수량 어떻습니까
33772,2022-02-15 ,작년9월에 올렸는데 내말이맞지
33773,2022-02-15 ,공매든머든
33774,2022-02-15 ,내일 전쟁나는데 모하냐
33775,2022-02-15 ,미선이 개떡상
33776,2022-02-15 ,푸틴이 만들어준 저점 매수의 기회 ㅋㅋ
33777,2022-02-15 ,시외 먼일이고
33778,2022-02-15 , 목표가120만원 보는이유 
33779,2022-02-15 ,마이너스13
33780,2022-02-15 ,찬티대장 팝콘입니다 고생하셔어요
33781,2022-02-15 ,숏충들아 전쟁난다고
33782,2022-02-15 ,너무 풍선처럼 부풀어 있네  붉은 군대가 
33783,2022-02-15 ,539000 시외로 물탓다
33784,2022-02-15 ,잡았다 요놈
33785,2022-02-15 ,나도 100주 소액주주지만 
33786,2022-02-15 ,낼 갭상이긴 한디
33787,2022-02-15 ,시간은 우리편 하루하루 갈때마다
33788,2022-02-15 ,시간외는아무쓸데없네
33789,2022-02-15 ,삼성가 러시아 우크라이나 전쟁테마주임
33790,2022-02-15 ,여긴 머선일이 있던게야
33791,2022-02-15 ,내일 60만 가즈아
33792,2022-02-15 ,찬티들 설치믄
33793,2022-02-15 ,러시아 군
33795,2022-02-15 ,삭제된 게시물의 답글크게 먹었다는 사람이
33796,2022-02-15 ,이노에 가서 놀아라
33797,2022-02-15 , 이노베이션 보다
33798,2022-02-15 ,딱깨놓고 이야기해서
33799,2022-02-15 ,넌 죽을 사자도 못 쓸 놈
33800,2022-02-15 ,손절 안하면 죽을사자 본다
33801,2022-02-15 ,무기한의 매국적 공매도 악법 즉각 개혁 국민청원  잠시 시간 내시어 적극 동의 협조 요청드립니다
33802,2022-02-15 ,안티 찬티 다 떠나서 
33803,2022-02-15 ,이왕 반등하는건데
33804,2022-02-15 ,찬티대장이다 누누이 이야기하지만 
33805,2022-02-15 ,53만원
33806,2022-02-15 ,러시아속보
33807,2022-02-15 ,나왔네
33808,2022-02-15 ,삼스디 투자에 적극적이지 않은것에대한 고찰
33809,2022-02-15 ,나스닥 폭등
33810,2022-02-16 ,자기전  수급투자이슈 정리 해줄게 형들
33812,2022-02-16 ,삼성 올해  100만간다
33813,2022-02-16 ,아쉽다 524000원에 반매수햇는데
33814,2022-02-16 ,전쟁은 없습니다
33815,2022-02-16 ,따뜻한 리포트 보고 오늘 추매좀 합시다
33816,2022-02-16 ,조심해라 이데일리  항상 같은 패턴 오늘은 내려간다
33817,2022-02-16 ,개 ㅄ 코스피의 모습
33818,2022-02-16 ,금투 권성률 연구원께서
33819,2022-02-16 ,56시작
33820,2022-02-16 ,무조건 시초 탈출
33821,2022-02-16 ,엘지엔솔에 비해 너무 싸다
33822,2022-02-16 ,시초 털자
33823,2022-02-16 ,공매도 박살냅시다
33824,2022-02-16 ,역시 귀신같이 떨어지쥬ㅋㅋ
33825,2022-02-16 ,18 기관들 또 던지네
33826,2022-02-16 ,이 주식은 가망이 없다
33827,2022-02-16 ,어제 종가 입성 잘했네
33828,2022-02-16 ,기회가 왔네 
33831,2022-02-16 ,찬티가많다했다ㅋㅋ
33832,2022-02-16 ,엔솔 안가면 안간다
33833,2022-02-16 ,상폐 가자18
33834,2022-02-16 ,겨우
33835,2022-02-16 ,엘화를 봐라 
33836,2022-02-16 ,어중간하게  오르네  
33837,2022-02-16 ,엘솔과 삼성은 시총이 같아진다
33838,2022-02-16 ,미국증시는 합리적 이유 1등이 증권사간다
33839,2022-02-16 ,배달하는 사람보다 증권사 직원은
33841,2022-02-16 ,외국인들이여 한국은 불개미 사자들 말
33842,2022-02-16 ,ㅋㅋㅋ 니들 공부 자기보다 못한인간
33843,2022-02-16 ,한국에서는 가장 엘리트가 외무고시
33844,2022-02-16 ,한국증시는 전세계증권사가 알아야하는 문제다
