,Date,Title
24467,2021-11-25 ,내 주식이 올라서 좋긴 한데
24468,2021-11-25 ,공매 ㅋㄷㅋㄷ
24469,2021-11-25 ,가즈아 가즈아
24471,2021-11-25 ,특징주 포스코케미칼 전 공정 자동화 스마트 내화물 공장 준공 포스코케미칼 스마트 내화물 공장 신설
24472,2021-11-25 ,단독 포스코 배터리 음극재 핵심소재 흑연 확보
24473,2021-11-25 ,꽉 붙잡고 있으세요
24474,2021-11-25 ,그래프는 이쁘네
24475,2021-11-25 ,선물 500계약 4호가 물리다 ㅎ
24476,2021-11-25 ,오늘 번지대 만들고 내일 주말임
24477,2021-11-25 ,들어올리느라
24478,2021-11-25 ,뭔가 싸하다
24479,2021-11-25 ,야는 가더라도 밀고 간다
24480,2021-11-25 ,지금사긴 늦엇죠
24482,2021-11-25 ,기관이 ㅈㄴ 사줬는데
24483,2021-11-25 ,내일은 공매도의 날로 지정해주세요
24484,2021-11-25 ,이제 상승 시작 입니다
24485,2021-11-25 ,얘 오늘 뭐 있었나요 
24486,2021-11-25 ,뭣을걱정하나요
24487,2021-11-25 ,시간외 물량없다고 사기치는거보니
24488,2021-11-25 ,이번엔 박스권 넘길까요
24489,2021-11-25 ,내일 음극재데이
24492,2021-11-25 ,내일 전고 뚫는다 ㅋㅎㅋㅎㅋㅎ
24493,2021-11-25 ,2차 전지 대장주
24494,2021-11-25 ,좀 올랐다고 찬티
24495,2021-11-25 ,개 ㅂㅅ 찬티들ㅋㅋ 오늘 정모날이지  
24496,2021-11-25 ,이종목 한번 띄우면
24497,2021-11-25 ,정녕
24498,2021-11-25 ,호제
24499,2021-11-25 ,기분이가 조으다 ㅋㅋ
24500,2021-11-25 ,100만원까지 간다
24501,2021-11-25 ,숏커버링 같은 소리하고 있네요
24502,2021-11-25 ,퍼가 91퍼다 정신들 차리라
24503,2021-11-25 ,이제 북미공장 얘기 나오나 보네요
24505,2021-11-25 ,안티가 아닌 양아치들 하는 말들
24506,2021-11-25 ,전고 가즈아 ㅋㅎㅋㅎㅋㅎㅋㅎ
24507,2021-11-25 ,별내용 없구만 공매도외에
24508,2021-11-25 ,음극제 흑연 확보
24509,2021-11-25 ,4년 보유중인 주주입니다
24510,2021-11-25 ,18가라
24511,2021-11-25 ,미국유럽 리튬 확보 전쟁
24512,2021-11-25 ,찬티들 너무 설치지 마요 
24513,2021-11-25 ,힘내라 포태식이
24514,2021-11-25 ,전기차 양극재는 분위기 중요
24515,2021-11-26 ,  제발  욕심없다
24516,2021-11-26 ,ㅋㅋㅋㅋㅋ분위기 좋네유
24517,2021-11-26 ,ㅋㅋ 또 
24518,2021-11-26 ,오랜만에 술한잔 묵고 씁니다
24519,2021-11-26 ,이건왜치오르냐 빨리 제자리찾아가라
24520,2021-11-26 ,멍청한 포케 장투와 찬티들
24521,2021-11-26 ,그냥 흐름대로 놔두면
24522,2021-11-26 ,공매 이제겁나가 못친다 
24523,2021-11-26 ,주린이 궁금증 오늘 공매
24524,2021-11-26 ,어이포케야
24525,2021-11-26 ,오늘 전고 뚫는ㅎㅋㅎㅋㅎㅋㅎ
24526,2021-11-26 ,16만원 밑에서 잡는다
24527,2021-11-26 ,바로 팔아야겠네
24528,2021-11-26 ,별거없다 오늘 추매는 아닌듯
24529,2021-11-26 ,내 이녀석을 잘안다네
24530,2021-11-26 ,공매잡자  개공둘
24531,2021-11-26 ,공매도 가즈아 
24532,2021-11-26 ,싹다 토해내고 다시 긴 나락의 행보를 하자
24533,2021-11-26 ,궁금한데 개미 죽여주세요 하는분들
24534,2021-11-26 ,오늘도 한번 더 가보자 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
24535,2021-11-26 ,대굴빡깨져보자
24536,2021-11-26 ,먹튀 끝
24537,2021-11-26 ,오늘 포케 재사날 공매도는 축제의 날
24538,2021-11-26 ,공매들 대굴빡 깨져보저 ㅅ ㅅ 
24539,2021-11-26 ,수익으로 투자하니 편하긴 하네요
24540,2021-11-26 ,목표가 24만
24541,2021-11-26 ,아짜증나 15만원에 다팔았는데
24542,2021-11-26 ,간다 지구 끝까지간다
24543,2021-11-26 ,주포형  오늘18만 안착하자
24545,2021-11-26 ,오늘오후에  달리나요
24546,2021-11-26 ,잘묵었다
24547,2021-11-26 ,오예포케달려라
24548,2021-11-26 ,외꾹인 형아들 제발 도와줘요
24549,2021-11-26 ,ㅋㅋㅋ 외쿡인 성님들 공매도 맛이 어때
24551,2021-11-26 ,리튬을  수십조 가진 포케
24552,2021-11-26 ,쓰리네요
24553,2021-11-26 ,매도 쌓고 강하네 다시 돌파
24554,2021-11-26 ,주주분들 고생하셨어요공매 견자 바퀴 안티들은 보세요
24555,2021-11-26 ,개공들아  멀리안나간다 잘가 뺘뺘찌
24556,2021-11-26 ,일진으로 이동하라
24558,2021-11-26 ,공매도에 쳐 눌리네
24559,2021-11-26 ,고수매수상위
24560,2021-11-26 ,결론 포케는 14만15초 매수 16만매도
24561,2021-11-26 ,평단 8마넌
24562,2021-11-26 ,긴급 오늘2차 공매도상환 200억 규모 매수결정
24563,2021-11-26 ,이베스트
24564,2021-11-26 ,일진머티리얼즈 오시라 
24565,2021-11-26 ,도 좋고
24566,2021-11-26 ,기관 순매수에
24567,2021-11-26 ,에코프로비엠 앨앤에프 끝물
24569,2021-11-26 ,외인들 다팔고 나가네
24570,2021-11-26 ,15000원 빠진다
24571,2021-11-26 ,공매 형님들 감사드립니다ㅋㅋㅋ
24572,2021-11-26 ,피뢰침이네
24573,2021-11-26 ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 1일천하
24574,2021-11-26 ,들고있어
24575,2021-11-26 ,에라이 삽시키들
24576,2021-11-26 ,위꼬리가 길면 뭐다
24578,2021-11-26 ,포케 기관개인 계속 매수중
24579,2021-11-26 ,166000원에 입성했는데음
24580,2021-11-26 ,보스코지미칼
24581,2021-11-26 ,징하다 진짜
24582,2021-11-26 ,좀 빠진다고 난리네 들 
24583,2021-11-26 ,17오면 팔고 안오면
24584,2021-11-26 ,오예 공매도 잘한다 
24585,2021-11-26 ,오예 공매도 잘한다  사랑한다 개관 외국인성님들
24587,2021-11-26 ,오늘 단타친사람들 
24588,2021-11-26 ,오예 성님들 힘내세요  공매공매 파이링
24589,2021-11-26 ,결국포케는 머다  ㅋㅋ 단타  맛집 이라는 거 ㅋㅋ
24590,2021-11-26 ,한번 털고 가야지
24591,2021-11-26 ,홀딩
24592,2021-11-26 ,어으 찡찡이 껄무새들ㅋㅋ
24593,2021-11-26 ,이제 오른다
24594,2021-11-26 ,잘 버티네
24595,2021-11-26 ,포케한테
24597,2021-11-26 ,내년 배터리 대장주
24598,2021-11-26 ,단단하다
24599,2021-11-26 ,이 ㅂㅅ 스끼는
24600,2021-11-26 ,이 종목도 이제 안녕 이거 다 팔고 미장으로 ㅃ2
24601,2021-11-26 ,델타보다 강력한
24602,2021-11-26 ,외인공매도 매도 확대 일단 대피하라
24603,2021-11-26 ,삭제된 게시물의 답글 개포케의 수준으로 외인 공매폭탄 못피함
24604,2021-11-26 ,좋은 회사입니다
24605,2021-11-26 ,더더더 공매쳐주십시요 개관 외쿡어쓰는 형님들
24606,2021-11-26 ,빨리 올려놔  아침에 가격으로 올려놓으라구
24607,2021-11-26 ,14만원에 다시 입벌리고잇을께ㅎ
24608,2021-11-26 ,개미들에게
24609,2021-11-26 ,긴 꼬리고 이고 좀 아닥해라
24610,2021-11-26 ,그냥 둬라 20은 무난히 갈꺼같은데
24611,2021-11-26 ,15층 유지만 해달라고 빌다가
24612,2021-11-26 ,그라췌
24613,2021-11-26 ,평단17만8천500원  풀신용53주
24614,2021-11-26 ,공매 쌓인걸 봐서 담주 14만원대 온다
24615,2021-11-26 ,눈치싸움이다 
24617,2021-11-26 ,설거지 오네 
24618,2021-11-26 ,전종목
24619,2021-11-26 ,탈출 기회줘도 못나오는 호구
24621,2021-11-26 , 이베스트 기관임 개인임
24622,2021-11-26 ,한국도 일본처럼 투자할 곳이 완전히 사라진다 
24623,2021-11-27 ,요즘게시판  개공 알바 왜이리많냐
24624,2021-11-27 ,뭐 이래 안티들이 많노
24625,2021-11-27 , 관련 뉴스 나오면
24627,2021-11-27 ,포케 12월내 20만 돌파
24628,2021-11-27 ,뭔가 항상 누가 지켜주는 느낌이 든다
24630,2021-11-27 ,포케 호재요 호재
24631,2021-11-27 ,포케  2달존버중
24632,2021-11-27 ,월요일 무섭다 내년 포케시대
24633,2021-11-27 ,새로운 변이 오미크론 유행 ㅋㅎㅋㅎㅋㅎㅋ
24634,2021-11-27 ,1 년간 1617 물림애들 많노 ㅋㅎ
24636,2021-11-27 ,개미좀 털고 갈듯
24637,2021-11-27 ,바이러스
24638,2021-11-27 ,리튬지금1에  얼마예요
24639,2021-11-28 ,코로나가 더걱정이다
24641,2021-11-28 ,금리인상 코로나 재확산 인플레우려
24642,2021-11-28 ,인플레 우려 전세계 금리인상 코로나 재확산
24643,2021-11-28 ,다들 돔황차
24644,2021-11-28 ,포케 기관대량매수 상승이유
24646,2021-11-28 ,오미크론 첫 경보울린 남아공 의사 증상 특이하지만 가벼워
24647,2021-11-28 ,오미크론은 그냥 감기군 ㅋㅎㅋㅎㅋ
24648,2021-11-28 ,금리인상 인플레 우려 ㅋㅎㅋㅎㅋㅎㅎㅋㅋㅎ
24649,2021-11-28 ,리튬 니켈 최고가 경신중 
24650,2021-11-28 ,이건 반등하는데 는 못가네 
24651,2021-11-28 ,내일 18 예상 ㅋㅎㅋㅎ
24652,2021-11-28 ,쌍바닥만들꺼 뻔하지 ㅌㅋ
24654,2021-11-29 ,리튬 가격 점검해야
24655,2021-11-29 ,코로나 변이바이러스 ㅎ 웃기고들 자빠졌네
24656,2021-11-29 ,불기둥 예정 탑승은 지능순 ㅋㅎㅋㅎㅋㅎㅋㅎ
24657,2021-11-29 ,오늘  리튬  1얼마인가요
24658,2021-11-29 ,오늘장대응전략 무조건 시초가 매도
24659,2021-11-29 ,중동 석유재벌들이 루시드에 왜 자금을 대고 있을까
24661,2021-11-29 ,매수기회같은소리하네
24662,2021-11-29 ,ㅋㅋㅋ 봤냐  이게 포켐이다ㅋㅋ 오늘 다 데졌네ㅋ
24663,2021-11-29 ,지옥 가자 포켐  공매 형님들 박살내주세요
24665,2021-11-29 ,지금 구간이 저가매수 마지막 기회가 아닌가 생각하네요 아마 오후장에 끌어 올릴거네요
24666,2021-11-29 ,12월은
24667,2021-11-29 ,공매 성님들 왜 이거 밖에 못하시나요
24668,2021-11-29 ,리튬 가격 폭등에 따른 2차전지 최고의 수혜주이니 보유 주주께서는 절대 존버하여
24669,2021-11-29 ,두렵지않다 홀딩이다
24670,2021-11-29 ,모건 들어온다
24671,2021-11-29 ,주식 전문가들 말 잘 안듣지만
24672,2021-11-29 ,역시  
24674,2021-11-29 ,찝찝한데
24675,2021-11-29 ,불안해서 익절했습니다
24676,2021-11-29 ,제눈에는 159까지 물량채운거 털려고
24677,2021-11-29 ,거래량이 요새 마음에 드네유
24678,2021-11-29 ,ㅂ  ㅇ ㅅ ㄴ들아 좀 기다려라
24679,2021-11-29 ,12월3일 해외기관 대상 개최 공시
24681,2021-11-29 ,지옥 가즈앙
24682,2021-11-29 ,왜 이새끼만 빌빌됨
24683,2021-11-29 ,기관 세력들 다팔고나가네
24684,2021-11-29 ,백수들 많노 일해라 ㅋㅎㅋㅎㅎㅋㅎㅋ
24685,2021-11-29 ,공매 궁딩 팡팡ㅋㅋㅋ
24686,2021-11-29 ,지금 조정에 걱정할 필요가 없는 이유
24688,2021-11-29 ,공매충들잦으러가자 
24689,2021-11-29 ,개간 다팔고 나가네
24690,2021-11-29 ,ㅋㅋㅋ 아직 멀었다 한발 남은 거 알지요
24691,2021-11-29 ,공포로 시작한거 치곤 나름 선방한 듯
24692,2021-11-29 ,10만원갑시다 제발
24693,2021-11-29 ,삭제된 게시물의 답글  테슬라 도 2차전지소재 동박확보에 비상
24695,2021-11-29 ,미국유럽 공장 증설계획 발표
24696,2021-11-29 ,이 회사는 왜 투자를 안하는가
24697,2021-11-29 ,아 빡빡이 연임할라하노 ㅋㅎㅋㅎㅋㅎ
24698,2021-11-30 ,개미들 많이 나갓군 ㅋㅎㅋㅎ
24699,2021-11-30 ,17층뚫자  견자놈 오늘 또 빌겠네요 ㅋㅋㅋ
24700,2021-11-30 ,펜트하우스 지붕 뚫고 가즈아
24701,2021-11-30 ,요즘은 장투가 답이다
24702,2021-11-30 ,투기세력
24703,2021-11-30 ,공포에 사라고 했거늘
24704,2021-11-30 ,내일 공시뜨지 않을까나 ㅎㅎ
24705,2021-11-30 ,미국에서 수주공시
24706,2021-11-30 ,탈출하소 만원 오르면 그대로 싹다 뱉는다
24708,2021-11-30 ,오늘 18만까지 
24709,2021-11-30 ,오늘 현재 금액이 높다고 생각하면
24710,2021-11-30 ,우상향이냐
24711,2021-11-30 ,포케 쉰게 일년은된듯
24713,2021-11-30 ,숏커버둘어왔나
24714,2021-11-30 ,크게 한번간다
24716,2021-11-30 ,다들 대피해라
24717,2021-11-30 ,똥개미라고 
24718,2021-11-30 ,공매들 다죽네ㅋㅋ
24719,2021-11-30 ,숏커벚대로가보자
24720,2021-11-30 ,공매도한테당한게억울하지도않으세요
24721,2021-11-30 ,는 왜 같이 안가냐
24722,2021-11-30 ,금요일 이 기대되네요
24724,2021-11-30 ,종토방에 광고 많아진다 
24725,2021-11-30 ,공장준공이라
24726,2021-11-30 ,에코 앨엔도 오늘  올랐다  앤 일년전 가격이다
24727,2021-11-30 ,개미 꼬시기 끝 드뎌 공매성님들 나오심 ㅎ
24728,2021-11-30 ,오늘 팔고 나온자가 진정한 승자 
24730,2021-11-30 ,코발트
24731,2021-11-30 ,17좀 넘어봐라
24732,2021-11-30 ,외인개관 가격올려넣고 겁나 매도치네
24733,2021-11-30 ,실적발표때문에 올라가나요 
24734,2021-11-30 ,슬슬파란봉바뀌네요
24736,2021-11-30 ,몇일간 계속 간다 
24737,2021-11-30 ,들 지수를 봐라
24738,2021-11-30 ,종토방 찬티  광고 
24739,2021-11-30 ,계단식하락 시작이네 ㅎ
24741,2021-11-30 ,여러분 123 이전에 공시
24742,2021-11-30 ,점심시간 전에
24743,2021-11-30 ,어짜피 변이바이러스때문에 다시 내린다
24744,2021-11-30 ,ㅋㅋ 봤지  공매성님들이 가만 안있는다ㅋㅋㅋ
24745,2021-11-30 ,개공둘아 ㅋㅋ
24747,2021-11-30 ,도배 신고때문에
24748,2021-11-30 ,특징주 포스코케미칼 스마트 내화물 공장 신설 소식에 강세
24749,2021-11-30 ,양극재 3사 위치 김치찌개
24750,2021-11-30 ,힘받고 가야하는데
24751,2021-11-30 ,개미만 팔고있네
24753,2021-11-30 ,오늘 지수만 좋았어도
24754,2021-11-30 ,이제 떨구는 시간이야
24757,2021-11-30 ,윗꼬리는 안좋다던데
24758,2021-11-30 ,이것이 포케다 이 ㅂㅅ 은 오른 거 고대로 다 뱉어냄ㅋ
24759,2021-11-30 ,코스피 코스닥 하락 이유
24761,2021-11-30 ,잘버텼네
24762,2021-11-30 ,포케 서서이 올라가자
24766,2021-11-30 ,너무 울렁대서 토할듯 
24767,2021-11-30 ,코스피랑 음의 상관관계가 있는듯
24769,2021-11-30 ,찬티와 장투형님들 아직 악재 한 발 남았다
24772,2021-11-30 ,너거  충들 개인공매 아직  느낌없냐 ㅋㅋㅋ
24773,2021-11-30 ,아깝네
24774,2021-11-30 ,개미만 파네 ㅋㅎㅋㅎㅋㅎㅋ
24775,2021-11-30 ,내일수급200만 
24776,2021-11-30 ,한국의 눈물한국도 일본처럼 투자할 곳이 완전히 사라진다
24777,2021-11-30 ,앰스코씹미칼
24779,2021-12-01 ,가 음극제양극제 생산한다고 깝치는데요
24780,2021-12-01 ,토론방 조용하ㅎㅋㅎㅋㅎㅋㅎ
24781,2021-12-01 ,삭제된 게시물의 답글나스닥폭락 뒤질준비해라오늘 
24783,2021-12-01 ,앗싸 미증폭락 오늘 싸게사야지
24784,2021-12-01 ,미국테이퍼링시작이다
24785,2021-12-01 ,포케 오늘 마지막 탈출 기회 ㅋㅋ
24786,2021-12-01 ,휴 탈출성공
24787,2021-12-01 ,포케 이 ㅂㅅ은 지수 오라가면 무조건 뒤로 빠진다
24790,2021-12-01 ,슬슬 줍줍해보까
24792,2021-12-01 ,회사 망했남 계속 떨어지기만 하네
24793,2021-12-01 ,외인다던지네요
24794,2021-12-01 ,뭐야 포케야 왜그래
24796,2021-12-01 ,한투 신한 미쳤네  ㅎㅎ
24797,2021-12-01 ,이러니 잡주 소리 듣지
24799,2021-12-01 ,애증의 종목
24800,2021-12-01 , 털었으니 이제 올라간다
24801,2021-12-01 ,뭔일 있나요  
24802,2021-12-01 ,ㅋㅋ 이잡주는 에코 엘앤처럼 2배이상 오를때는 제자리 걷더니 앨엔 에코 빠지니 똑같이 빠지네ㅋㅋㅋ
24804,2021-12-01 ,잡주라고 욕해도
24805,2021-12-01 ,공매도 없애라
24806,2021-12-01 ,하루 깔짝 그리다
24807,2021-12-01 ,동트기전이 젤 어두운법
24808,2021-12-01 ,형이 머라든  이거 애미 반토막난 회사ㅋ
24809,2021-12-01 ,개미털기 오지네
24810,2021-12-01 ,포스코 지주회사 전환때매 빠지는거임
24812,2021-12-01 ,아침에 팔고 다시입성요
24814,2021-12-01 ,8 엿갔네
24816,2021-12-01 ,느낌이 개미 물량 털어내고 가는듯
24817,2021-12-01 ,지수가 도와주질않구나
24819,2021-12-01 ,저도 아침에 던졌다가 다시샀음
24820,2021-12-01 ,148에 50주 추매 
24821,2021-12-01 ,삭제된 게시물의 답글공매도 모의거래끝났는데 대주거래신청
24822,2021-12-01 ,결국 포스코그룹 전기차 핵심은 포스코케미칼이
24823,2021-12-01 ,다들 버 오른
24824,2021-12-01 ,평단178500원  50주  풀신용  
24825,2021-12-01 ,실시간 수급
24826,2021-12-01 ,비교대상이 아니긴하지만
24827,2021-12-01 ,오눌공매친  개공이나  기공이나  외공이나
24829,2021-12-01 ,기쁜소식
24830,2021-12-01 ,오늘 장 마감 전 10 상승한다
24832,2021-12-01 ,포케에서 2 차전지 따로 나가나 ㅋㅎㅋㅎㅋㅎ
24834,2021-12-01 ,포스코 지주사되면 케미칼 악재인가요
24835,2021-12-01 ,모건 나간다아
24837,2021-12-01 ,힘좋네 
24838,2021-12-01 ,지금 주가올리면서 물량 조금씩터는중
24839,2021-12-01 ,슬슬팔게요 저점잡아서 조금만먹고 튀튀
24840,2021-12-01 ,성장주는 갈놈은 간다 
24842,2021-12-01 ,삭제된 게시물의 답글 지수 급등에도 개포케 퐁당 
24843,2021-12-01 ,오늘 14만8에
24844,2021-12-01 ,멋있네 오늘포케
24845,2021-12-01 ,어차피 시가 탈환 못하고 나락간다 ㅅㄱ
24846,2021-12-01 ,요놈 아주 영물일세
24847,2021-12-01 ,다시 밀어 올리다니ㅎㄷㄷ
24850,2021-12-01 ,이 미친 광고글은 갑자기 젓나 올라오네ㅋ
24851,2021-12-01 ,오늘종가 158000원
24852,2021-12-01 ,내가말했지 시가탈환못하고 나락간다고 ㅋㅋㅋ
24853,2021-12-01 ,담아라  마지막기회다
24855,2021-12-01 ,삭제된 게시물의 답글삭제된 게시물의 답글개미가 사서 이걸 보합 만듬
24857,2021-12-01 ,아랫꼬리
24858,2021-12-01 ,외인이랑 개같은 사모펀드를 이겼네
24861,2021-12-01 ,더살걸 그랬네
24862,2021-12-01 ,윗꼬리 달릴 땐
24863,2021-12-01 ,삭제된 게시물의 답글토론 포스코 지주사 체제 
24864,2021-12-01 ,삭제된 게시물의 답글포스코 지주회사 기사 내용 주목할 점일본과 중국자본에만
24865,2021-12-02 ,포스코 지주회사 관련 건
24866,2021-12-02 ,걍 아닥하고 123 되면 결과 나온다 ㅋㅎㅋㅎㅋ
24868,2021-12-02 ,확정인듯
24869,2021-12-02 ,미국 전기차 수주 이제 물들어오겟ㅎㅋㅎㅋ
24870,2021-12-02 ,가나요 
24872,2021-12-02 ,북미공장 설립 이제야 나왔네요
24873,2021-12-02 ,허구 소설 쓰는 찬티들 득실대는 거 보니 오늘 대폭망
24874,2021-12-02 ,삭제된 게시물의 답글오늘 개미 달라 붙으면 죽음이다
24875,2021-12-02 ,포스코케미칼이 포스코 시총 넘어설거다
24876,2021-12-02 ,드디어 지루한 박스권 탈출하겠네
24877,2021-12-02 ,포스코는 내년이
24878,2021-12-02 ,3만톤 양극재 평균가 환산 시 7조원
24880,2021-12-02 ,오눌 올라탈수 있을까요
24881,2021-12-02 ,오늘 장 좋았으면 무조건 상한가
24882,2021-12-02 ,포케 주주형들 
24883,2021-12-02 ,뉴스 나와본들 주가 큰영향 없을듯
24884,2021-12-02 ,18층서  
24885,2021-12-02 ,난 오늘 오르지 않기를 바란다
24886,2021-12-02 ,이차전지  소재는
24887,2021-12-02 ,3만톤 7조짜리 그것도 소재기업 첫 완성차 합작사 설립
24888,2021-12-02 ,어제 팔았다
24889,2021-12-02 ,간만에 포스코 케미칼 상한가 가겠다
24890,2021-12-02 ,개인공매도 좃댔네
24891,2021-12-02 ,2일 인조흑연 음극재공장 준공식도 있음
24893,2021-12-02 ,여기 안티들 많네
24894,2021-12-02 ,상한가설레발ㅋㅋㅋㅋㅋㅋㅋ
24896,2021-12-02 ,증시 안좋을 땐 
24897,2021-12-02 ,포또속 ㅎㅎ
24898,2021-12-02 ,여기가 이차전지 관련주 중
24899,2021-12-02 ,뉴스에 팔고
24900,2021-12-02 ,오 공시 쥑이네요 상한가 축하드립니다
24901,2021-12-02 ,이면 테슬라급인데
24903,2021-12-02 ,오호  더사줄게 고맙지
24904,2021-12-02 ,뉴스에 팔아라 ㅋㅋㅋ
24905,2021-12-02 ,ㅋㅋㄱㄲㄱㅋㅋㅋㅋ
24906,2021-12-02 ,ㅋㅋㅋㄱ 오늘 개미들 여럿 죽겠네 물찹따 잘가라ㅋ
24908,2021-12-02 ,4500원에 다시 담았다 가즈아
24910,2021-12-02 ,포스코 케미칼 종토방은 정신병원
24911,2021-12-02 ,재료소멸인가 
24912,2021-12-02 ,공시뜨고 개미 달라붙는데
24913,2021-12-02 ,뉴스가 떠도 하방인
24915,2021-12-02 ,한강물 온도 
24916,2021-12-02 ,공매도 시키들  곤조 쥑이네
24917,2021-12-02 ,어짜피 공매도는 다시 사야해 
24918,2021-12-02 ,상한가 갔네
24919,2021-12-02 ,개인 공매도는 오늘다 빼나라
24920,2021-12-02 ,오늘은 무조건 십삼만원 아래로간다
24921,2021-12-02 ,이 동네 구멍가게가
24922,2021-12-02 ,여행주보다 못하네ㅎㅎ 장투인데
24923,2021-12-02 ,내일 해외 기관대상 
24924,2021-12-02 ,온통퍼렇다
24925,2021-12-02 ,프로그램 6만주 매도 공매도 개넘들
24926,2021-12-02 ,기사 내고 공매 치고 개미 끌고 일타 이피
24927,2021-12-02 ,들아
24928,2021-12-02 ,이런 개잡주
24929,2021-12-02 ,호재요
24930,2021-12-02 ,현재 공매도 평균가격이 154130원으로 나타나고 있는데
24932,2021-12-02 ,머지 ㅋㅋ
24933,2021-12-02 ,일단 정리후 저가확인하고 다시 들어옴니다
24934,2021-12-02 ,개미털기
24935,2021-12-02 ,악재라도
24937,2021-12-02 ,파는 놈 있으면 사는 사람도 있쥬
24938,2021-12-02 , 물량은 잡았자나
24939,2021-12-02 ,작전주  매도중
24940,2021-12-02 ,과 합작
24941,2021-12-02 ,자꾸 지수하락이 원인이다 하는데
24942,2021-12-02 ,신나게
24943,2021-12-02 ,하락중인데
24944,2021-12-02 ,        
24945,2021-12-02 ,지금 추매해야합니다
24946,2021-12-02 ,물 들어올때 히든 쓰라고 했거만
24947,2021-12-02 ,145000매물대좀 치워라 
24949,2021-12-02 ,옛날포케아이다 오늘양  봉마감이다
24951,2021-12-02 ,오늘같은날  양봉 봐야 숏커버 제대로다
24952,2021-12-02 ,망햇네 ㅋㅎㅋㅎㅋ
24953,2021-12-02 ,요즘  포케  패턴바꼇다
24954,2021-12-02 ,뭘 올랏다고
24955,2021-12-02 ,과 합작사 설립한다고 하는데
24956,2021-12-02 , 닷컴 홈피 기사임포스코케미칼 공장 신설
24957,2021-12-02 ,추가하락본다
24958,2021-12-02 ,퉤
24959,2021-12-02 ,이베스트프로그램 흔드네
24960,2021-12-02 ,종가는 16만이다
24961,2021-12-02 ,소문에 팔아라 불변의 진리
24964,2021-12-02 ,지엠 홈피에 떴음
24965,2021-12-02 ,와 확실히 선반영인듯
24966,2021-12-02 ,돈 많은쉐리들 좋겠다
24967,2021-12-02 ,개미들 곡소리가 나와야 매수타이밍인데
24968,2021-12-02 ,배터리 최초로 자동차메이커와 합작사 아니냐
24969,2021-12-02 ,꽃을 꺽어 잡초를 키우지마시길
24970,2021-12-02 ,보합이상 갈껀데
24971,2021-12-02 , 이정도 호재에도
24972,2021-12-02 ,와 진심
24973,2021-12-02 ,포케는 30만원 봐야하는거 아닌가
24975,2021-12-02 ,상승 궤도는  언제쯤인가요
24976,2021-12-02 ,정말 힘든 종목이야
24977,2021-12-02 , 홈페이지에 버젓이 있는데
24978,2021-12-02 ,햐 이거 7만8천원에 패대기 친건데
24979,2021-12-02 ,오후 마감시 보합
24981,2021-12-02 ,알수가없다
24982,2021-12-02 ,비중 더 담을 기회줘서
24983,2021-12-02 ,떨어지면 어때
24984,2021-12-02 ,여기가 진짜임
24985,2021-12-02 ,뉴스는 보도자료였음
24986,2021-12-02 ,외국인 공매도 비중881
24987,2021-12-02 ,진짜포케 너무한다
24988,2021-12-02 ,배터리합작뉴스뜨는데 급락이유가
24989,2021-12-02 ,오늘도 종가 보합이겠네
24990,2021-12-02 ,요즘 패턴바꼇다차라리
24991,2021-12-02 ,지주사 도입끼리끼리 모여
24992,2021-12-02 ,주주분들만 모여있는데가 따로 있나요
24993,2021-12-02 ,공매도 치는 이유 2가지
24994,2021-12-02 ,삭제된 게시물의 답글내일은 사상 죽음의금요일 장대음봉날 
24995,2021-12-02 ,장기주식
24996,2021-12-02 ,포케는 개잡주를 인정해버렷다 ㅋㅎㅎㅋㅎ
24997,2021-12-02 ,얘는 오른것도 없이
24998,2021-12-02 ,생각을해바아 ㅋㅎㅋㅎㅋㅎㅋ
24999,2021-12-02 ,포스코케미칼 국내 최초 인조흑연 음극재 공장 준공총 2307억 투자
25000,2021-12-02 ,오 인조흑연
25003,2021-12-02 ,정신차려 토론방 아직도 설레발
25004,2021-12-02 ,베테랑 점쟁이촉이 온다
25006,2021-12-02 ,포케 향후 방향
25007,2021-12-02 ,한가지 의문점
25008,2021-12-02 ,공매도가 찍어 누름
25009,2021-12-02 ,에코프로비엠 공매도 치면
25010,2021-12-02 ,공매도 달달하다
25011,2021-12-02 ,신용이  하루1920
25012,2021-12-02 ,버티세요 
25013,2021-12-02 ,이거는 뭐 오른것도 없는데
25014,2021-12-02 ,어쩐지 이상하게오른다할땐 매도시점
25015,2021-12-02 ,뉴스에 팔라고 했잖아
25016,2021-12-02 ,징글징글하다 그냥 하락주도주
25018,2021-12-02 ,유증 주가하락
25019,2021-12-02 ,힘들쥬 오늘 오징어게임 한판해요 가위바위보해서 이기면 현금 1억
25020,2021-12-02 ,돈없다고 걱정 ㄴㄴ
25021,2021-12-02 ,연기금 들어온다
25022,2021-12-02 ,그나마 외인 조금 매수했네
25023,2021-12-02 , 생각 해보자
25024,2021-12-02 ,광고가 많다 
25025,2021-12-02 ,약속의 오후3시가 다가온다
25027,2021-12-02 ,마지막 줍줍기회다 
25028,2021-12-02 , 과 양극재 합작사 설립이 악재 호재아닌가
25029,2021-12-02 ,근래 주식시장 요약
25031,2021-12-02 ,리딩방 광고들 돈이 얼마나 없으면 물린 개인을 털려고 하냐
25032,2021-12-02 ,협업 뉴스보고 입성했습니다만
